from	to	cluster
TRIM17	IQSEC2	cluster1
TRIM17	DZIP3	cluster1
KIFAP3	TAGLN3	cluster1
KIFAP3	STXBP1	cluster1
KIFAP3	KCNB1	cluster1
KIFAP3	AP3S1	cluster1
KIFAP3	PLEKHA5	cluster1
PJA2	KIFAP3	cluster1
KIFAP3	NDUFA5	cluster1
KIFAP3	MAPK10	cluster1
KIFAP3	ANXA6	cluster1
KIFAP3	EIF4A2	cluster1
KIFAP3	ICA1	cluster1
KIFAP3	AGAP2	cluster1
HERC1	KIFAP3	cluster1
KIFAP3	PGM2L1	cluster1
KIFAP3	CACNB4	cluster1
KIFAP3	OXR1	cluster1
KIFAP3	GOLGA7B	cluster1
HSPH1	KIFAP3	cluster1
KIFAP3	VAMP2	cluster1
KIFAP3	BSN	cluster1
KIFAP3	ATP2B1	cluster1
KIFAP3	RASAL2	cluster1
KIFAP3	USMG5	cluster1
KIFAP3	ATP2B2	cluster1
KIFAP3	CNKSR2	cluster1
KIFAP3	ERC2	cluster1
KIFAP3	NAPB	cluster1
KIFAP3	BASP1	cluster1
KIFAP3	STX1A	cluster1
KIFAP3	PPFIA4	cluster1
KIFAP3	IQSEC2	cluster1
DZIP3	KIFAP3	cluster1
RIC3	KIFAP3	cluster1
KIFAP3	GUCY1A2	cluster1
TAGLN3	STXBP1	cluster1
TAGLN3	TPI1	cluster1
TAGLN3	KCNB1	cluster1
TAGLN3	ACTR2	cluster1
TAGLN3	AP3S1	cluster1
TAGLN3	PLEKHA5	cluster1
PJA2	TAGLN3	cluster1
TAGLN3	NDUFA5	cluster1
TAGLN3	MAPK10	cluster1
TAGLN3	ANXA6	cluster1
TAGLN3	EIF4A2	cluster1
TAGLN3	ICA1	cluster1
TAGLN3	AGAP2	cluster1
HERC1	TAGLN3	cluster1
TAGLN3	PGM2L1	cluster1
TAGLN3	CACNB4	cluster1
HECW1	TAGLN3	cluster1
TAGLN3	ARPC5L	cluster1
TAGLN3	GOLGA7B	cluster1
HSPH1	TAGLN3	cluster1
TAGLN3	VAMP2	cluster1
TAGLN3	BSN	cluster1
TAGLN3	ATP2B1	cluster1
TAGLN3	ARHGAP26	cluster1
TAGLN3	RASAL2	cluster1
TAGLN3	USMG5	cluster1
TAGLN3	ATP2B2	cluster1
CA11	TAGLN3	cluster1
TAGLN3	CNKSR2	cluster1
TAGLN3	ERC2	cluster1
TAGLN3	NAPB	cluster1
TAGLN3	BASP1	cluster1
TAGLN3	PAK1	cluster1
TAGLN3	STX1A	cluster1
TAGLN3	CAMKK1	cluster1
TAGLN3	PPFIA4	cluster1
TAGLN3	PPP3CA	cluster1
TAGLN3	MAPK1	cluster1
TAGLN3	IQSEC2	cluster1
TAGLN3	OLFM1	cluster1
RIC3	TAGLN3	cluster1
HPCA	OLFM1	cluster1
STXBP1	KCNB1	cluster1
STXBP1	AP3S1	cluster1
STXBP1	PLEKHA5	cluster1
PJA2	STXBP1	cluster1
STXBP1	NDUFA5	cluster1
STXBP1	MAPK10	cluster1
STXBP1	ANXA6	cluster1
STXBP1	EIF4A2	cluster1
STXBP1	ICA1	cluster1
STXBP1	AGAP2	cluster1
HERC1	STXBP1	cluster1
STXBP1	PGM2L1	cluster1
STXBP1	CACNB4	cluster1
HECW1	STXBP1	cluster1
STXBP1	GOLGA7B	cluster1
HSPH1	STXBP1	cluster1
STXBP1	VAMP2	cluster1
STXBP1	BSN	cluster1
STXBP1	ATP2B1	cluster1
STXBP1	ARHGAP26	cluster1
STXBP1	USMG5	cluster1
STXBP1	ATP2B2	cluster1
STXBP1	CNKSR2	cluster1
STXBP1	ERC2	cluster1
STXBP1	NAPB	cluster1
STXBP1	BASP1	cluster1
STXBP1	STX1A	cluster1
STXBP1	CAMKK1	cluster1
STXBP1	PPFIA4	cluster1
STXBP1	PPP3CA	cluster1
STXBP1	IQSEC2	cluster1
DZIP3	STXBP1	cluster1
RIC3	STXBP1	cluster1
STXBP1	GUCY1A2	cluster1
TPI1	ACTR2	cluster1
PJA2	TPI1	cluster1
TPI1	NDUFA5	cluster1
TPI1	EIF4A2	cluster1
TPI1	ARPC5L	cluster1
TPI1	VAMP2	cluster1
TPI1	USMG5	cluster1
TPI1	SSBP1	cluster1
TPI1	NAPB	cluster1
TPI1	PAK1	cluster1
GAS7	BAIAP2	cluster1
GAS7	PDE2A	cluster1
GAS7	NGEF	cluster1
KCNB1	AP3S1	cluster1
KCNB1	PLEKHA5	cluster1
PJA2	KCNB1	cluster1
KCNB1	NDUFA5	cluster1
KCNB1	MAPK10	cluster1
UBE2W	KCNB1	cluster1
KCNB1	EIF4A2	cluster1
KCNB1	ICA1	cluster1
KCNB1	AGAP2	cluster1
KCNB1	PGM2L1	cluster1
KCNB1	CAMK2A	cluster1
KCNB1	PFKP	cluster1
KCNB1	GOLGA7B	cluster1
HSPH1	KCNB1	cluster1
KCNB1	VAMP2	cluster1
KCNB1	BSN	cluster1
KCNB1	ARHGAP26	cluster1
KCNB1	SEPT11	cluster1
KCNB1	USMG5	cluster1
KCNB1	ATP2B2	cluster1
KCNB1	DGKZ	cluster1
KCNB1	CNKSR2	cluster1
KCNB1	DLGAP2	cluster1
KCNB1	PPFIA4	cluster1
KCNB1	IQSEC2	cluster1
DZIP3	KCNB1	cluster1
KCNB1	OLFM1	cluster1
RIC3	KCNB1	cluster1
KCNB1	GUCY1A2	cluster1
ACTR2	DYNC1I2	cluster1
PJA2	ACTR2	cluster1
ACTR2	NDUFA5	cluster1
ACTR2	ANXA6	cluster1
HERC1	ACTR2	cluster1
ACTR2	ROCK2	cluster1
ACTR2	ARPC5L	cluster1
HSPH1	ACTR2	cluster1
ACTR2	ATP2B1	cluster1
ACTR2	ARHGAP26	cluster1
ACTR2	PAK1	cluster1
ACTR2	TTC37	cluster1
ACTR2	PPP3CA	cluster1
ACTR2	IQSEC2	cluster1
AP3S1	PLEKHA5	cluster1
AP3S1	MAPK10	cluster1
AP3S1	ICA1	cluster1
HERC1	AP3S1	cluster1
AP3S1	PGM2L1	cluster1
AP3S1	CACNB4	cluster1
AP3S1	GOLGA7B	cluster1
HSPH1	AP3S1	cluster1
AP3S1	VAMP2	cluster1
AP3S1	BSN	cluster1
AP3S1	ATP2B1	cluster1
AP3S1	RASAL2	cluster1
AP3S1	USMG5	cluster1
AP3S1	CNKSR2	cluster1
AP3S1	ERC2	cluster1
AP3S1	NAPB	cluster1
AP3S1	BASP1	cluster1
AP3S1	PAK1	cluster1
AP3S1	CAMKK1	cluster1
AP3S1	PPFIA4	cluster1
AP3S1	TTC37	cluster1
AP3S1	MAPK1	cluster1
AP3S1	SMARCA1	cluster1
AP3S1	IQSEC2	cluster1
DZIP3	AP3S1	cluster1
RIC3	AP3S1	cluster1
AP3S1	GUCY1A2	cluster1
PLEKHA5	MAPK10	cluster1
PLEKHA5	ANXA6	cluster1
PLEKHA5	ICA1	cluster1
PLEKHA5	AGAP2	cluster1
PLEKHA5	PGM2L1	cluster1
PLEKHA5	ROCK2	cluster1
PLEKHA5	CACNB4	cluster1
PLEKHA5	OXR1	cluster1
PLEKHA5	GOLGA7B	cluster1
HSPH1	PLEKHA5	cluster1
PLEKHA5	BSN	cluster1
PLEKHA5	ATP2B1	cluster1
PLEKHA5	ARHGAP26	cluster1
PLEKHA5	RASAL2	cluster1
PLEKHA5	USMG5	cluster1
PLEKHA5	ATP2B2	cluster1
PLEKHA5	ERC2	cluster1
PLEKHA5	CAMKK1	cluster1
PLEKHA5	PPFIA4	cluster1
EMB	PLEKHA5	cluster1
PLEKHA5	SMARCA1	cluster1
PLEKHA5	IQSEC2	cluster1
RIC3	PLEKHA5	cluster1
PLEKHA5	GUCY1A2	cluster1
DOC2A	SNCA	cluster1
DOC2A	BAIAP2	cluster1
DOC2A	PDE2A	cluster1
SLC17A7	NPTX1	cluster1
SLC17A7	SSBP1	cluster1
SLC17A7	EFHD2	cluster1
SLC17A7	BAIAP2	cluster1
SLC17A7	MAPK1	cluster1
HERC1	DYNC1I2	cluster1
DYNC1I2	USMG5	cluster1
DYNC1I2	EFHD2	cluster1
DYNC1I2	PLEKHA1	cluster1
DYNC1I2	TTC37	cluster1
PJA2	NDUFA5	cluster1
PJA2	UBE2W	cluster1
PJA2	EIF4A2	cluster1
PJA2	AGAP2	cluster1
PJA2	PGM2L1	cluster1
PJA2	CAMK2A	cluster1
PJA2	PFKP	cluster1
PJA2	HSPH1	cluster1
PJA2	VAMP2	cluster1
PJA2	KLHL2	cluster1
PJA2	BSN	cluster1
PJA2	ARHGAP26	cluster1
PJA2	USMG5	cluster1
PJA2	SSBP1	cluster1
PJA2	DGKZ	cluster1
PJA2	NAPB	cluster1
PJA2	BASP1	cluster1
PJA2	PAK1	cluster1
PJA2	DLGAP2	cluster1
PJA2	CAMKK1	cluster1
PJA2	PPP3CA	cluster1
PJA2	MAPK1	cluster1
PJA2	IQSEC2	cluster1
PJA2	DZIP3	cluster1
PPP1R12A	ANXA6	cluster1
PPP1R12A	ICA1	cluster1
HECW1	PPP1R12A	cluster1
PPP1R12A	GOLGA7B	cluster1
PPP1R12A	BSN	cluster1
PPP1R12A	ATP2B1	cluster1
PPP1R12A	PAK1	cluster1
PPP1R12A	STX1A	cluster1
PPP1R12A	CAMKK1	cluster1
PPP1R12A	PPFIA4	cluster1
PPP1R12A	TTC37	cluster1
PPP1R12A	PPP3CA	cluster1
PPP1R12A	IQSEC2	cluster1
NDUFA5	MAPK10	cluster1
NDUFA5	ANXA6	cluster1
NDUFA5	EIF4A2	cluster1
NDUFA5	PGM2L1	cluster1
NDUFA5	OXR1	cluster1
NDUFA5	ARPC5L	cluster1
HSPH1	NDUFA5	cluster1
NDUFA5	VAMP2	cluster1
NDUFA5	BSN	cluster1
NDUFA5	ARHGAP26	cluster1
NDUFA5	USMG5	cluster1
NDUFA5	CNKSR2	cluster1
NDUFA5	ERC2	cluster1
NDUFA5	NAPB	cluster1
NDUFA5	PAK1	cluster1
NDUFA5	DLGAP2	cluster1
NDUFA5	PPP3CA	cluster1
DZIP3	NDUFA5	cluster1
NDUFA5	OLFM1	cluster1
RIC3	NDUFA5	cluster1
NDUFA5	GUCY1A2	cluster1
MAPK10	ANXA6	cluster1
HECW1	MAPK10	cluster1
MAPK10	VAMP2	cluster1
MAPK10	BSN	cluster1
MAPK10	USMG5	cluster1
MAPK10	CNKSR2	cluster1
MAPK10	ERC2	cluster1
DZIP3	MAPK10	cluster1
RIC3	MAPK10	cluster1
MAPK10	GUCY1A2	cluster1
ANXA6	ICA1	cluster1
ANXA6	ROCK2	cluster1
HECW1	ANXA6	cluster1
ANXA6	CAMK2G	cluster1
ANXA6	GOLGA7B	cluster1
HSPH1	ANXA6	cluster1
ANXA6	BSN	cluster1
ANXA6	ATP2B1	cluster1
ANXA6	ARHGAP26	cluster1
ANXA6	PAK1	cluster1
ANXA6	STX1A	cluster1
ANXA6	CAMKK1	cluster1
ANXA6	PPFIA4	cluster1
ANXA6	PPP3CA	cluster1
ANXA6	IQSEC2	cluster1
ANXA6	GUCY1A2	cluster1
UBE2W	BRSK1	cluster1
BRSK1	CAMK2A	cluster1
BRSK1	SEPT11	cluster1
BRSK1	DGKZ	cluster1
BRSK1	BAIAP2	cluster1
BRSK1	MAPK1	cluster1
DZIP3	BRSK1	cluster1
UBE2W	CAMK2A	cluster1
UBE2W	PFKP	cluster1
UBE2W	VAMP2	cluster1
UBE2W	KLHL2	cluster1
UBE2W	SSBP1	cluster1
UBE2W	DGKZ	cluster1
UBE2W	BAIAP2	cluster1
UBE2W	DLGAP2	cluster1
UBE2W	MAPK1	cluster1
UBE2W	DZIP3	cluster1
EIF4A2	ICA1	cluster1
EIF4A2	PGM2L1	cluster1
EIF4A2	ARPC5L	cluster1
HSPH1	EIF4A2	cluster1
EIF4A2	VAMP2	cluster1
EIF4A2	BSN	cluster1
EIF4A2	ARHGAP26	cluster1
EIF4A2	USMG5	cluster1
EIF4A2	ATP2B2	cluster1
EIF4A2	NAPB	cluster1
EIF4A2	BASP1	cluster1
EIF4A2	PAK1	cluster1
EIF4A2	PPP3CA	cluster1
EIF4A2	OLFM1	cluster1
ICA1	AGAP2	cluster1
ICA1	PGM2L1	cluster1
ICA1	ROCK2	cluster1
ICA1	CACNB4	cluster1
ICA1	OXR1	cluster1
ICA1	CAMK2G	cluster1
ICA1	GOLGA7B	cluster1
HSPH1	ICA1	cluster1
ICA1	BSN	cluster1
ICA1	ATP2B1	cluster1
ICA1	ARHGAP26	cluster1
ICA1	RASAL2	cluster1
ICA1	ATP2B2	cluster1
ICA1	ERC2	cluster1
ICA1	PAK1	cluster1
ICA1	STX1A	cluster1
ICA1	CAMKK1	cluster1
ICA1	PPFIA4	cluster1
ICA1	PPP3CA	cluster1
EMB	ICA1	cluster1
ICA1	SMARCA1	cluster1
ICA1	IQSEC2	cluster1
RIC3	ICA1	cluster1
AGAP2	PGM2L1	cluster1
AGAP2	NPTX1	cluster1
AGAP2	CAMK2A	cluster1
AGAP2	GOLGA7B	cluster1
HSPH1	AGAP2	cluster1
AGAP2	BSN	cluster1
AGAP2	ATP2B1	cluster1
AGAP2	SEPT11	cluster1
AGAP2	USMG5	cluster1
AGAP2	ATP2B2	cluster1
CA11	AGAP2	cluster1
AGAP2	CNKSR2	cluster1
AGAP2	BASP1	cluster1
AGAP2	PAK1	cluster1
AGAP2	DLGAP2	cluster1
AGAP2	STX1A	cluster1
AGAP2	CAMKK1	cluster1
AGAP2	PPFIA4	cluster1
AGAP2	PPP3CA	cluster1
AGAP2	IQSEC2	cluster1
DZIP3	AGAP2	cluster1
AGAP2	OLFM1	cluster1
HERC1	OXR1	cluster1
HERC1	HSPH1	cluster1
HERC1	ATP2B1	cluster1
HERC1	DGKZ	cluster1
HERC1	BASP1	cluster1
HERC1	PAK1	cluster1
HERC1	STX1A	cluster1
HERC1	TTC37	cluster1
HERC1	IQSEC2	cluster1
PGM2L1	OXR1	cluster1
PGM2L1	GOLGA7B	cluster1
HSPH1	PGM2L1	cluster1
PGM2L1	VAMP2	cluster1
PGM2L1	BSN	cluster1
PGM2L1	ATP2B1	cluster1
PGM2L1	USMG5	cluster1
PGM2L1	ATP2B2	cluster1
PGM2L1	DGKZ	cluster1
PGM2L1	NAPB	cluster1
PGM2L1	BASP1	cluster1
PGM2L1	DLGAP2	cluster1
PGM2L1	STX1A	cluster1
PGM2L1	CAMKK1	cluster1
PGM2L1	PPFIA4	cluster1
PGM2L1	MAPK1	cluster1
PGM2L1	IQSEC2	cluster1
DZIP3	PGM2L1	cluster1
RIC3	PGM2L1	cluster1
NPTX1	CAMK2A	cluster1
NPTX1	SEPT11	cluster1
NPTX1	EFHD2	cluster1
NPTX1	BAIAP2	cluster1
KLHL2	CAMK2A	cluster1
CAMK2A	SEPT11	cluster1
CAMK2A	USMG5	cluster1
CAMK2A	ATP2B2	cluster1
CAMK2A	DGKZ	cluster1
CAMK2A	BAIAP2	cluster1
CAMK2A	PLEKHA1	cluster1
CAMK2A	DLGAP2	cluster1
CAMK2A	IQSEC2	cluster1
DZIP3	CAMK2A	cluster1
ROCK2	OXR1	cluster1
HECW1	ROCK2	cluster1
ROCK2	ATP2B1	cluster1
ROCK2	ARHGAP26	cluster1
ROCK2	CAMKK1	cluster1
EMB	ROCK2	cluster1
ROCK2	IQSEC2	cluster1
CACNB4	GOLGA7B	cluster1
HSPH1	CACNB4	cluster1
CACNB4	BSN	cluster1
CACNB4	ATP2B1	cluster1
CACNB4	ARHGAP26	cluster1
CACNB4	RASAL2	cluster1
CACNB4	ERC2	cluster1
CACNB4	BASP1	cluster1
CACNB4	PPFIA4	cluster1
EMB	CACNB4	cluster1
CACNB4	SMARCA1	cluster1
CACNB4	IQSEC2	cluster1
RIC3	CACNB4	cluster1
OXR1	GOLGA7B	cluster1
HSPH1	OXR1	cluster1
OXR1	ATP2B1	cluster1
OXR1	ARHGAP26	cluster1
OXR1	USMG5	cluster1
OXR1	STX1A	cluster1
EMB	OXR1	cluster1
OXR1	IQSEC2	cluster1
KLHL2	PFKP	cluster1
PFKP	DGKZ	cluster1
PFKP	MAPK1	cluster1
HECW1	GOLGA7B	cluster1
HECW1	BSN	cluster1
HECW1	ATP2B1	cluster1
HECW1	ATP2B2	cluster1
HECW1	CNKSR2	cluster1
HECW1	PAK1	cluster1
HECW1	STX1A	cluster1
HECW1	CAMKK1	cluster1
HECW1	PPFIA4	cluster1
HECW1	PPP3CA	cluster1
HECW1	IQSEC2	cluster1
CAMK2G	GOLGA7B	cluster1
CAMK2G	ARHGAP26	cluster1
CAMK2G	PPFIA4	cluster1
CAMK2G	IQSEC2	cluster1
HSPH1	ARPC5L	cluster1
ARPC5L	USMG5	cluster1
ARPC5L	ATP2B2	cluster1
CA11	ARPC5L	cluster1
ARPC5L	PAK1	cluster1
ARPC5L	PPP3CA	cluster1
ARPC5L	OLFM1	cluster1
HSPH1	GOLGA7B	cluster1
GOLGA7B	BSN	cluster1
GOLGA7B	ATP2B1	cluster1
GOLGA7B	ARHGAP26	cluster1
GOLGA7B	SEPT11	cluster1
GOLGA7B	USMG5	cluster1
GOLGA7B	ATP2B2	cluster1
GOLGA7B	CNKSR2	cluster1
GOLGA7B	STX1A	cluster1
GOLGA7B	CAMKK1	cluster1
GOLGA7B	PPFIA4	cluster1
GOLGA7B	PPP3CA	cluster1
GOLGA7B	IQSEC2	cluster1
HSPH1	VAMP2	cluster1
HSPH1	BSN	cluster1
HSPH1	ATP2B1	cluster1
HSPH1	ARHGAP26	cluster1
HSPH1	USMG5	cluster1
HSPH1	ATP2B2	cluster1
HSPH1	CA11	cluster1
HSPH1	CNKSR2	cluster1
HSPH1	NAPB	cluster1
HSPH1	BASP1	cluster1
HSPH1	PAK1	cluster1
HSPH1	STX1A	cluster1
HSPH1	CAMKK1	cluster1
HSPH1	PPFIA4	cluster1
HSPH1	PPP3CA	cluster1
HSPH1	MAPK1	cluster1
HSPH1	IQSEC2	cluster1
HSPH1	OLFM1	cluster1
VAMP2	BSN	cluster1
VAMP2	USMG5	cluster1
VAMP2	ATP2B2	cluster1
VAMP2	DGKZ	cluster1
VAMP2	NAPB	cluster1
VAMP2	BASP1	cluster1
VAMP2	MAPK1	cluster1
DZIP3	VAMP2	cluster1
RIC3	VAMP2	cluster1
KLHL2	SSBP1	cluster1
KLHL2	DGKZ	cluster1
KLHL2	BAIAP2	cluster1
KLHL2	MAPK1	cluster1
KLHL2	DZIP3	cluster1
BSN	ATP2B1	cluster1
BSN	ARHGAP26	cluster1
BSN	RASAL2	cluster1
BSN	USMG5	cluster1
BSN	ATP2B2	cluster1
CA11	BSN	cluster1
BSN	CNKSR2	cluster1
BSN	ERC2	cluster1
BSN	NAPB	cluster1
BSN	BASP1	cluster1
BSN	PAK1	cluster1
BSN	STX1A	cluster1
BSN	CAMKK1	cluster1
BSN	PPFIA4	cluster1
BSN	PPP3CA	cluster1
BSN	MAPK1	cluster1
BSN	SMARCA1	cluster1
BSN	IQSEC2	cluster1
DZIP3	BSN	cluster1
RIC3	BSN	cluster1
BSN	GUCY1A2	cluster1
ATP2B1	ARHGAP26	cluster1
ATP2B1	ATP2B2	cluster1
ATP2B1	CNKSR2	cluster1
ATP2B1	BASP1	cluster1
ATP2B1	PAK1	cluster1
ATP2B1	STX1A	cluster1
ATP2B1	CAMKK1	cluster1
ATP2B1	PPFIA4	cluster1
ATP2B1	PPP3CA	cluster1
EMB	ATP2B1	cluster1
ATP2B1	IQSEC2	cluster1
ARHGAP26	RASAL2	cluster1
ARHGAP26	STX1A	cluster1
ARHGAP26	CAMKK1	cluster1
ARHGAP26	PPFIA4	cluster1
ARHGAP26	PPP3CA	cluster1
EMB	ARHGAP26	cluster1
ARHGAP26	IQSEC2	cluster1
RASAL2	ERC2	cluster1
EMB	RASAL2	cluster1
RASAL2	SMARCA1	cluster1
RASAL2	IQSEC2	cluster1
RIC3	RASAL2	cluster1
SEPT11	USMG5	cluster1
SEPT11	ATP2B2	cluster1
SEPT11	PLEKHA1	cluster1
SEPT11	DLGAP2	cluster1
SEPT11	STX1A	cluster1
SEPT11	CAMKK1	cluster1
SEPT11	PPFIA4	cluster1
SEPT11	IQSEC2	cluster1
DZIP3	SEPT11	cluster1
USMG5	ATP2B2	cluster1
CA11	USMG5	cluster1
USMG5	ERC2	cluster1
USMG5	NAPB	cluster1
USMG5	PAK1	cluster1
USMG5	DLGAP2	cluster1
USMG5	STX1A	cluster1
USMG5	PPFIA4	cluster1
USMG5	IQSEC2	cluster1
DZIP3	USMG5	cluster1
RIC3	USMG5	cluster1
SSBP1	DGKZ	cluster1
CA11	ATP2B2	cluster1
ATP2B2	CNKSR2	cluster1
ATP2B2	BASP1	cluster1
ATP2B2	STX1A	cluster1
ATP2B2	CAMKK1	cluster1
ATP2B2	PPFIA4	cluster1
ATP2B2	PPP3CA	cluster1
ATP2B2	IQSEC2	cluster1
ATP2B2	OLFM1	cluster1
CA11	NAPB	cluster1
CA11	PAK1	cluster1
CA11	STX1A	cluster1
CA11	CAMKK1	cluster1
CA11	PPP3CA	cluster1
CA11	IQSEC2	cluster1
DGKZ	BAIAP2	cluster1
DGKZ	NGEF	cluster1
DGKZ	DLGAP2	cluster1
DGKZ	MAPK1	cluster1
DZIP3	DGKZ	cluster1
CNKSR2	BASP1	cluster1
CNKSR2	STX1A	cluster1
CNKSR2	PPFIA4	cluster1
CNKSR2	PPP3CA	cluster1
CNKSR2	SMARCA1	cluster1
CNKSR2	IQSEC2	cluster1
DZIP3	CNKSR2	cluster1
CNKSR2	OLFM1	cluster1
RIC3	CNKSR2	cluster1
CNKSR2	GUCY1A2	cluster1
ERC2	TTC37	cluster1
ERC2	SMARCA1	cluster1
ERC2	IQSEC2	cluster1
RIC3	ERC2	cluster1
ERC2	GUCY1A2	cluster1
BAIAP2	PDE2A	cluster1
BAIAP2	PLEKHA1	cluster1
BAIAP2	NGEF	cluster1
BAIAP2	DLGAP2	cluster1
BAIAP2	MAPK1	cluster1
NAPB	BASP1	cluster1
NAPB	PAK1	cluster1
NAPB	MAPK1	cluster1
NAPB	IQSEC2	cluster1
PLEKHA1	TTC37	cluster1
BASP1	PAK1	cluster1
BASP1	STX1A	cluster1
BASP1	CAMKK1	cluster1
BASP1	PPP3CA	cluster1
BASP1	MAPK1	cluster1
BASP1	IQSEC2	cluster1
PAK1	STX1A	cluster1
PAK1	CAMKK1	cluster1
PAK1	TTC37	cluster1
PAK1	PPP3CA	cluster1
PAK1	MAPK1	cluster1
PAK1	IQSEC2	cluster1
DZIP3	DLGAP2	cluster1
DLGAP2	OLFM1	cluster1
STX1A	CAMKK1	cluster1
STX1A	PPFIA4	cluster1
STX1A	PPP3CA	cluster1
STX1A	IQSEC2	cluster1
CAMKK1	PPFIA4	cluster1
CAMKK1	PPP3CA	cluster1
CAMKK1	MAPK1	cluster1
CAMKK1	IQSEC2	cluster1
PPFIA4	PPP3CA	cluster1
PPFIA4	IQSEC2	cluster1
RIC3	PPFIA4	cluster1
PPFIA4	GUCY1A2	cluster1
TTC37	SMARCA1	cluster1
DZIP3	TTC37	cluster1
PPP3CA	IQSEC2	cluster1
PPP3CA	OLFM1	cluster1
MAPK1	SMARCA1	cluster1
MAPK1	IQSEC2	cluster1
DZIP3	MAPK1	cluster1
SMARCA1	IQSEC2	cluster1
DZIP3	SMARCA1	cluster1
DZIP3	IQSEC2	cluster1
DZIP3	RIC3	cluster1
DZIP3	GUCY1A2	cluster1
RIC3	GUCY1A2	cluster1
NEGR1	TNPO1	cluster2
NEGR1	SPTBN1	cluster2
NEGR1	PHACTR1	cluster2
NEGR1	GDAP1	cluster2
NEGR1	PRUNE2	cluster2
NEGR1	TPPP	cluster2
NEGR1	PPP1R9A	cluster2
NEGR1	SORBS1	cluster2
NEGR1	PPFIA2	cluster2
NEGR1	VSNL1	cluster2
NEGR1	CAP2	cluster2
NEGR1	DYNLL1	cluster2
NEGR1	MAP2	cluster2
BIRC6	NEGR1	cluster2
NEGR1	NDUFA10	cluster2
NEGR1	PRKCB	cluster2
NEGR1	NBEA	cluster2
DNAJC10	NEGR1	cluster2
NEGR1	KIF5C	cluster2
NEGR1	HOMER1	cluster2
RNF144A	NEGR1	cluster2
NEGR1	KALRN	cluster2
NEGR1	NAPG	cluster2
NEGR1	GRIA2	cluster2
NEGR1	ADAM11	cluster2
NEGR1	DCLK1	cluster2
NEGR1	CDC42BPA	cluster2
NEGR1	FAM171A1	cluster2
NEGR1	RANBP9	cluster2
NEGR1	SLC12A2	cluster2
NEGR1	SYT7	cluster2
NEGR1	PRKACB	cluster2
NEGR1	RAB15	cluster2
NEGR1	CNTNAP1	cluster2
NEGR1	KIAA1045	cluster2
NEGR1	ANKS1B	cluster2
NEGR1	ATL1	cluster2
NEGR1	DLGAP1	cluster2
NEGR1	CDH10	cluster2
NEGR1	CTNNA2	cluster2
NEGR1	LMO7	cluster2
NEGR1	STXBP5	cluster2
HACE1	NEGR1	cluster2
TNPO1	SPTBN1	cluster2
TNPO1	RASAL1	cluster2
TNPO1	PHACTR1	cluster2
TNPO1	GDAP1	cluster2
TNPO1	PRUNE2	cluster2
TNPO1	TPPP	cluster2
TNPO1	PPP1R9A	cluster2
TNPO1	SORBS1	cluster2
TNPO1	PPFIA2	cluster2
TNPO1	SV2B	cluster2
TNPO1	VSNL1	cluster2
TNPO1	CAP2	cluster2
TNPO1	DYNLL1	cluster2
TNPO1	MAP2	cluster2
BIRC6	TNPO1	cluster2
TNPO1	NDUFA10	cluster2
TNPO1	PRKCB	cluster2
TNPO1	NBEA	cluster2
DNAJC10	TNPO1	cluster2
TNPO1	KIF5C	cluster2
TNPO1	HOMER1	cluster2
RNF144A	TNPO1	cluster2
TNPO1	KALRN	cluster2
TNPO1	NAPG	cluster2
TNPO1	GRIA2	cluster2
TNPO1	ADAM11	cluster2
TNPO1	DCLK1	cluster2
TNPO1	CDC42BPA	cluster2
TNPO1	FAM171A1	cluster2
TNPO1	RANBP9	cluster2
TNPO1	SLC12A2	cluster2
TNPO1	SYT7	cluster2
TNPO1	PRKACB	cluster2
TNPO1	RAB15	cluster2
TNPO1	CNTNAP1	cluster2
TNPO1	KIAA1045	cluster2
TNPO1	ANKS1B	cluster2
TNPO1	ATL1	cluster2
TNPO1	DLGAP1	cluster2
TNPO1	CDH10	cluster2
TNPO1	CTNNA2	cluster2
TNPO1	LMO7	cluster2
TNPO1	STXBP5	cluster2
HACE1	TNPO1	cluster2
SPTBN1	PHACTR1	cluster2
SPTBN1	GDAP1	cluster2
SPTBN1	SGIP1	cluster2
SPTBN1	PRUNE2	cluster2
SPTBN1	TPPP	cluster2
SPTBN1	PPP1R9A	cluster2
SPTBN1	SORBS1	cluster2
SPTBN1	PPFIA2	cluster2
SPTBN1	VSNL1	cluster2
SPTBN1	CAP2	cluster2
SPTBN1	MAP2	cluster2
BIRC6	SPTBN1	cluster2
SPTBN1	NDUFA10	cluster2
SPTBN1	PRKCB	cluster2
SPTBN1	NBEA	cluster2
DNAJC10	SPTBN1	cluster2
SPTBN1	KIF5C	cluster2
SPTBN1	DMD	cluster2
SPTBN1	HOMER1	cluster2
RNF144A	SPTBN1	cluster2
SPTBN1	KALRN	cluster2
SPTBN1	NAPG	cluster2
SPTBN1	GRIA2	cluster2
SPTBN1	ADAM11	cluster2
SPTBN1	DCLK1	cluster2
SPTBN1	CDC42BPA	cluster2
SPTBN1	FAM171A1	cluster2
SPTBN1	RANBP9	cluster2
SPTBN1	SLC12A2	cluster2
SPTBN1	SYT7	cluster2
SPTBN1	PRKACB	cluster2
SPTBN1	RAB15	cluster2
SPTBN1	CTTN	cluster2
SPTBN1	CNTNAP1	cluster2
SPTBN1	ANKS1B	cluster2
SPTBN1	ATL1	cluster2
SPTBN1	DLGAP1	cluster2
